Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,additional_information (product.metafields.custom.additional_information),Benefits Text (product.metafields.custom.benefits_text),Bestselling Gift Badge (product.metafields.custom.bestselling_gift_badge),Collection Name (product.metafields.custom.collection_name),Discount Badge Show/Hide (product.metafields.custom.discount_badge_show_hide),Discount Money Show (product.metafields.custom.discount_money_show),Don't lie Number (product.metafields.custom.don_t_lie_number),Don't lie Number Text (product.metafields.custom.don_t_lie_number_text),enable_seo_schema (product.metafields.custom.enable_seo_schema),Extra Filter (product.metafields.custom.extra_filter),FAQs Answer (product.metafields.custom.faqs_answer),FAQs Question (product.metafields.custom.faqs_question),Free Gift Custom Text Card Product  (product.metafields.custom.free_gift_custom_text_card_product_),Hair  Type (product.metafields.custom.hair_type),How to use (product.metafields.custom.how_to_use),Ingredients Heading (product.metafields.custom.ingredients_heading),Ingredients Sub-text (product.metafields.custom.ingredients_sub_text),Offer Box Bottom Text Line  (product.metafields.custom.offer_box_bottom_text_line_),Product Image Badge (product.metafields.custom.product_image_badge),Product Tag Badge (product.metafields.custom.product_tag_badge),Review Video Link (product.metafields.custom.review_video_link),Review Video Sub-text (product.metafields.custom.review_video_sub_text),Review Video Title (product.metafields.custom.review_video_title),Routine (product.metafields.custom.routine_new),Size-New (product.metafields.custom.size_new),Varient Product Link (product.metafields.custom.varient_product_link),Varient Title (product.metafields.custom.varient_title),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Application type (product.metafields.shopify.application-type),Color (product.metafields.shopify.color-pattern),Conditioner effect (product.metafields.shopify.conditioner-effect),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Hair care finish (product.metafields.shopify.hair-care-finish),Hair care items included (product.metafields.shopify.hair-care-items-included),Hair type (product.metafields.shopify.hair-type),Hold level (product.metafields.shopify.hold-level),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Product form (product.metafields.shopify.product-form),Shampoo type (product.metafields.shopify.shampoo-type),Suitable for hair type (product.metafields.shopify.suitable-for-hair-type),Target gender (product.metafields.shopify.target-gender),Treatment type (product.metafields.shopify.treatment-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Status
scalp-treatment-serum-duo,Scalp Treatment + Serum Duo,"<p data-end=""268"" data-start=""207""><strong>Your targeted relief duo for flakes, itch, and flare-ups.</strong></p>
<p data-end=""641"" data-start=""270"">The <strong data-end=""305"" data-start=""274"">Scalp Treatment + Serum Duo</strong> is your intensive care set for dandruff-prone, irritated scalps. Use the <strong data-end=""416"" data-start=""379"">Dandruff Detox Pre-Wash Treatment</strong> to exfoliate buildup, unclog follicles, and clear stubborn flakes. After shampooing and conditioning as usual, apply the <strong data-end=""570"" data-start=""538"">Daily Calming Leave-On Serum</strong> directly to itchy, red, or flaky spots for lasting comfort and repair.</p>
<p data-end=""835"" data-start=""653"">Formulated with a powerful AHA-BHA Complex, Magnesium, Cica, and Ashwagandha, this combo works both pre-wash and post-wash to target the root cause of dandruff—not just the symptoms.</p>
<p data-is-only-node="""" data-is-last-node="""" data-end=""932"" data-start=""837""><strong data-end=""867"" data-start=""837"">Exfoliate. Soothe. Defend.</strong> Scalp relief that starts before the shower—and lasts long after.</p>
<h6 data-end=""932"" data-start=""837"">Dandruff Detox Pre-Wash Treatment - 100ml</h6>
<h6 data-end=""932"" data-start=""837"">Daily Calming Leave On Serum - 30ml</h6>","Moxie Beauty - Clean, high performing products for Indian hair types",Health & Beauty > Personal Care > Hair Care > Hair Loss Treatments,"",Scalp Reviving,true,Title,Default Title,,,,,,,,STSD,0.0,shopify,390,continue,manual,1049.00,1090.00,true,true,,,,,'8906170031245,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/1.STSD.jpg?v=1762177242,1,"",false,Scalp Treatment + Serum Duo: Anti-Dandruff Scalp Care,Treat flakes at the root with Scalp Treatment + Serum Duo. This pre-wash treatment and leave-on serum exfoliate buildup and soothe dandruff-prone scalps.,486,,,,,,,,,,,"Best before: 36 months from date of manufacturing  
Manufactured by: HBMK Global Private Limited Plot No. 4, Sec-6A, IIE SIDCUL, Haridwar, Uttarakhand, 249403, India  
Marketed by: Beyoutiful Consumer Ventures Pvt Ltd. A-2, 1st Floor (L), Shopping Centre, Naraina Industrial Area Phase 2, New Delhi 110028 
Country of Origin: India  
Customer Care Support: Call +91 99711 93530 or write to us at support@moxiebeauty.in","Exfoliates flakes and buildup for a cleaner, healthier scalp
Unclogs pores and resets the scalp barrier
Calms flare-ups and relieves scalp itch
 Lightweight formula that absorbs without residue",TRUE,Target flakes & soothes scalp,FALSE,FALSE,,,,Combos,"Use the Bi-Phase Serum 1–2 times a week before shampooing for a deep scalp detox, and the Spot Serum daily or as needed for flare-ups or irritation between washes.
Absolutely. Both formulas are dermatologist tested and powered by soothing actives like Cica, Ashwagandha, and Macadamia Oil to calm redness, itchiness, and sensitivity.
Yes. The lightweight, non-sticky formula absorbs quickly and can be applied on dry or clean hair, making it perfect for between-wash relie
Yes. Both formulas are sulfate-free, silicone-free, and colour-safe, making them gentle on treated or sensitised hair.","How often should I use the Scalp SOS Treatment Duo?
Is it safe for sensitive or irritated scalp?
Can I use the Spot Serum on dry hair?
Is it suitable for colour-treated or chemically-treated hair?",WORTH ₹500 + 2 FREE MINIS,"Straight
Wavy
Curly
Frizzy","1. Shake well and apply pre-wash directly to dry scalp, focusing on itchy or flaky areas
2. Massage for 1-2 minutes and leave on for 20 mins to 2 hours. Shampoo and condition as usual
3. Post-wash, apply leave-on serum to red, itchy, or tight spots on your scalp
4. Gently pat in — don’t rinse. Use anytime for targeted relief and scalp comfort","AHA-BHA Complex
Magnesium
Cica
Dandruff Detox Pre-wash Treatment: Aqua, Medium Chain Triglycerides, Ricinus Communis (Castor) Seed Oil, Caprylic/Capric Monoglyceride, Piper Nigrum (Black Pepper) Seed Oil, Sophorolipids, Propylene Glycol, Helianthus Annuus (Sunflower) Seed Oil, Propanediol, Glycolic Acid, Sodium Hydroxide, Lactic Acid, Phenoxyethanol, Ethylhexylglycerin, Salicylic Acid, Fragrance, Sodium Gluconate, Phragmites Communis (Common Reed) Extract (and) Poria Cocos (Hoelen Mushroom) Extract, Hexamidine Diisethionate, CI 42090, CI 16185
Daily Calming Leave On Serum: Aqua, Centella Asiatica (CICA) Extract, Withania Somnifera (Ashwagandha) Root Extract, Sodium Hyaluronate, Macadamia Integrifolia Seed Oil Glycereth-8 Esters, Phragmites Communis (Common Reed Extract) Extract, Poria Cocos (Hoelen Mushroom) Extract, Propanediol, Capryloyl Glycine, Undecylenoyl Glycine, Phenoxyethanol, Ethylhexylglycerin, Ammonium Acryloyldimethyltaurate/VP Copolymer, Fragrance, Sodium Gluconate, Alcohol, PEG-35 Castor Oil, Polysorbate 20, Aesculus Hippocastanum (Horse Chestnut) Seed Extract, Retinyl Palmitate, Tocopherol, Inositol, Calcium Pantothenate, Linoleic Acid, Biotin, Magnesium Aspartate, Zinc Gluconate, Copper Gluconate","Exfoliates scalp & clears flakes 
Reduces flaking & regulates sebum
Soothes irritation & strengthens barrier","NO NASTIES
VEGAN
CRUELTY FREE",Dandruff & Scalp Care,New Launch,,,,Scalp Reviving,Full Size,,,,'25,,,,,,,,,,,,,,unisex,topical,scalp-reviving-shampoo; moisture-restoring-conditioner; frizz-fighting-hair-serum; on-the-fly-hair-finishing-stick-pack-of-2; firefighter-heat-protection-spray,scalp-sos-wash-duo; deep-dive-hair-mask; the-headliner-and-finisher-duo; wavy-vibe-setter-travel-duo; curly-vibe-setter-duo,,,,kg,,,true,,,active
scalp-treatment-serum-duo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/2.STSD.jpg?v=1762177245,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalp-treatment-serum-duo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/3.STSD.jpg?v=1762177248,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalp-treatment-serum-duo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/4.STSD.jpg?v=1762177252,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalp-treatment-serum-duo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/ScalpPromise.jpg?v=1761914291,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalp-treatment-serum-duo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/5.STSD.jpg?v=1761914291,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalp-essentials-trio,Scalp Essentials Trio: 3-Step Routine,"<p data-end=""279"" data-start=""217""><strong>Your 3-step routine for flake-free, balanced scalp care.</strong></p>
<p data-end=""617"" data-start=""281"">The <strong data-end=""310"" data-start=""285"">Scalp Essentials Trio</strong> is a complete scalp reset — starting with our exfoliating <strong data-end=""406"" data-start=""369"">Dandruff Detox Pre-Wash Treatment</strong>, followed by the <strong data-end=""450"" data-start=""424"">Scalp Reviving Shampoo</strong> and <strong data-end=""489"" data-start=""455"">Moisture Restoring Conditioner</strong>. This trio is designed to unclog pores, remove buildup, and restore scalp balance while keeping your hair soft and nourished.</p>
<p data-end=""820"" data-start=""619"">With clinically proven actives like Piroctone Olamine, AHA-BHA Complex, Shikimic Acid, and Biotin, this routine treats dandruff at the source—not just the surface—while deeply conditioning dry strands.</p>
<p data-is-only-node="""" data-is-last-node="""" data-end=""912"" data-start=""822""><strong data-end=""855"" data-start=""822"">Treat, Cleanse, and Condition</strong> — for lasting scalp relief and stronger, healthier hair.</p>
<h6>Dandruff Detox Pre-Wash Treatment - 100ml</h6>
<h6>Scalp Reviving Shampoo - 200ml</h6>
<h6>Moisture Restoring Conditioner - 175ml</h6>","Moxie Beauty - Clean, high performing products for Indian hair types",Health & Beauty > Personal Care > Hair Care > Shampoo & Conditioner > Shampoo & Conditioner Sets,"",Scalp Reviving,true,Title,Default Title,,,,,,,,SET,0.0,shopify,441,continue,manual,1689.00,1775.00,true,true,,,,,'8906170031238,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/1.SET.jpg?v=1762177173,1,"",false,Scalp Essentials Trio: 3-Step Scalp Care Routine,"Exfoliate, cleanse, and condition with Scalp Essentials Trio. This 3-step scalp care routine removes flakes, restores balance, and soothes irritation.",8452,,,,,,,,,,,"Best before: 36 months from date of manufacturing   
Manufactured by: HBMK Global Private Limited Plot No. 4, Sec-6A, IIE SIDCUL, Haridwar, Uttarakhand, 249403, India 
Marketed by: Beyoutiful Consumer Ventures Pvt Ltd. A-2, 1st Floor (L), Shopping Centre, Naraina Industrial Area Phase 2, New Delhi 110028  
Country of Origin: India  
Customer Care Support: Call +91 99711 93530 or write to us at support@moxiebeauty.in","Exfoliates scalp & removes buildup
Deeply cleanses without drying the scalp
Clears flakes, buildup & excess oil
Deeply hydrates strands without heaviness",TRUE,3-Step system for dandruff relief,TRUE,FALSE,,,,Combos,"Use it 2–3 times a week or as part of your regular hair-wash routine. The formulas are gentle and dermatologist-tested for safe, frequent use.
No. Every formula is sulfate-free, silicone-free, and pH-balanced, ensuring deep cleansing and hydration without dryness or tightness.
Yes. The ScalpRenew Complex works on multiple concerns — flakes, excess oil, itchiness, and imbalance — while remaining gentle on sensitive scalps.
Yes. All products are colour-safe, sulfate-free, and dermatologist-approved, making them suitable for treated or sensitised hair.","How often should I use the Scalp SOS Essentials Trio?
Will this routine dry out my scalp or hair?
Is it suitable for dandruff, oily, or sensitive scalps?
Is it safe for colour-treated or chemically-treated hair?","BUY NOW FOR ₹1,519🪩","Straight
Wavy
Curly
Frizzy","1. Shake the pre-wash to activate. Apply to dry, flaky areas; massage gently and leave on for 20mins
2. Lather the shampoo between your palms, massage into wet scalp, and rinse thoroughly
3. Apply the Conditioner from mid-lengths to ends, then rinse to restore softness and shine","AHA-BHA Complex
Piroctone Olamine
Biotin
Dandruff Detox Pre-wash Treatment: Aqua, Medium Chain Triglycerides, Ricinus Communis (Castor) Seed Oil, Caprylic/Capric Monoglyceride, Piper Nigrum (Black Pepper) Seed Oil, Sophorolipids, Propylene Glycol, Helianthus Annuus (Sunflower) Seed Oil, Propanediol, Glycolic Acid, Sodium Hydroxide, Lactic Acid, Phenoxyethanol, Ethylhexylglycerin, Salicylic Acid, Fragrance, Sodium Gluconate, Phragmites Communis (Common Reed) Extract (and) Poria Cocos (Hoelen Mushroom) Extract, Hexamidine Diisethionate, CI 42090, CI 16185
Scalp Reviving Shampoo: Aqua, Sodium Cocoyl Isethionate, Cocamidopropyl Bataine, Glycerine, Sodium Cocoyl Glycinate, Polyglutamic Acid, Guar Hydroxypropyl Trimonium Chloride, Phenoxyethanol (and) Ethylhexylglycerin, Sodium Chloride, Xylitylglucoside, Anhydroxylitol, Maltitol, Xylitol (and) Pelvetia Canaliculata (Brown Seaweed) Extract, Lactic Acid (and) Glycolic Acid (and) Vaccinium Myrtillus Fruit Extract (and) Saccharum Officinarum (Sugarcane) Extract (and) Citrus Aurantium Dulcis (Orange) Fruit Extract (and) Citrus Limon (Lemon) Fruit Extract (and) Acer Saccharum (Sugar Maple) Extract (and) Tartaric Acid (and) Malic Acid, Caprylic/Capric Triglyceride (and) Apium Graveolens (Celery) Seed Extract, Panthenol, Piroctine Olamine, Fragrance, Sodium Gluconate, Shikimic Acid, Citric Acid
Moisture Restoring Conditioner: Aqua, Theobroma Cacao (Cocoa) Butter, Octanoic/Decanoic Acid Triglycerides (and) Coco-Caprylate Caprate (and) Tocopheryl Acetate, Behentrimonium Chloride, Cetearyl Alcohol, Glycerine, Cera Microcristallina, Capryloyl Glycine, Undecylenoyl Glycine, Phenoxyethanol, Ethylhexylglycerin, (and) Alcohol (and) PEG-35 Castor Oil (and) Polysorbate 20 (and) Aesculus Hippocastanum (Horse Chestnut) Seed Extract (and) Retinyl Palmitate (and) Tocopherol (and) Inositol (and) Calcium Pantothenate (and) Linoleic Acid (and) Biotin, Fragrance, Sodium Gluconate, Menthol (and) Menthyl Lactate","Exfoliates scalp & clears flakes 
Targets & kills dandruff‑causing fungi 
Strengthens weak strands from root to tip","NO NASTIES
VEGAN
CRUELTY FREE",Dandruff & Scalp Care,New Launch,,,,Scalp Reviving,Full Size,,,,'83,,,,,,,,,,,,,all-hair-types; dry; damaged,unisex,,daily-calming-leave-on-serum; frizz-fighting-hair-serum; hyaluronic-acid-hair-serum; on-the-fly-hair-finishing-stick-pack-of-2; deep-dive-hair-mask,wavy-vibe-setter-duo; curly-vibe-setter-travel-duo; the-headliner-and-finisher-duo; cocoa-hemp-almond-hair-oil; firefighter-heat-protection-spray,,,,kg,,,true,,,active
scalp-essentials-trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/2.SET.jpg?v=1762177178,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalp-essentials-trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/3.SET.jpg?v=1762177180,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalp-essentials-trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/4.SET.jpg?v=1762177184,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalp-essentials-trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/ScalpPromise.jpg?v=1761914291,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalp-essentials-trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/5.SET.jpg?v=1761914002,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalp-sos-wash-duo,ScalpSOS Wash Duo (Shampoo + Conditioner),"<p data-start=""152"" data-end=""213""><strong>Your essential duo for dandruff relief &amp; scalp comfort.</strong></p>
<p data-start=""215"" data-end=""450"">The <strong data-start=""219"" data-end=""241"">Scalp SOS Wash Duo</strong> combines our sulphate-free <strong data-start=""269"" data-end=""295"">Scalp Reviving Shampoo</strong> and <strong data-start=""300"" data-end=""334"">Moisture Restoring Conditioner</strong> for a complete cleanse-and-condition routine that tackles dandruff at the root—without compromising on hydration.</p>
<p data-start=""452"" data-end=""757"">The shampoo targets buildup, flakes, and microbial imbalance with Piroctone Olamine and exfoliating acids, while keeping your scalp barrier balanced and your hair soft. The conditioner follows up with strand-smoothing nourishment, restoring hydration with Biotin, Cocoa Butter, and a vitamin-rich complex.</p>
<p data-start=""759"" data-end=""842"" data-is-last-node="""" data-is-only-node=""""><strong data-start=""759"" data-end=""791"">Cleanse, Hydrate, and Soothe</strong> — for scalp relief that doesn’t skip your strands.</p>
<h6>Scalp Reviving Shampoo - 200ml</h6>
<h6>Moisture Restoring Conditioner - 175ml</h6>","Moxie Beauty - Clean, high performing products for Indian hair types",Health & Beauty > Personal Care > Hair Care > Shampoo & Conditioner > Shampoo & Conditioner Sets,"","",true,Title,Default Title,,,,,,,,SSWD,0.0,shopify,274,continue,manual,1095.00,1180.00,true,true,,,,,'8906170031214,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/1.SOSWD.jpg?v=1762177087,1,"",false,Scalp SOS Wash Duo: Anti-Dandruff Shampoo & Conditioner,"Fight flakes and soothe your scalp with Moxie Beauty Scalp SOS Wash Duo. A powerful anti-dandruff shampoo and conditioner set that cleanses, nourishes & calms.",543615,,adult,,,,,,,,,"Best before: 36 months from date of manufacturing  
Manufactured by: HBMK Global Private Limited Plot No. 4, Sec-6A, IIE SIDCUL, Haridwar, Uttarakhand, 249403, India  
Marketed by: Beyoutiful Consumer Ventures Pvt Ltd. A-2, 1st Floor (L), Shopping Centre, Naraina Industrial Area Phase 2, New Delhi 110028  
Country of Origin: India  
Customer Care Support: Call +91 99711 93530 or write to us at support@moxiebeauty.in","Deeply cleanses without drying or stripping the scalp
Clears dandruff flakes, buildup, and excess oil
Deeply hydrates strands without weighing them down
Supports a healthy scalp barrier for long-term hair health",TRUE,Flake-free wash for dandruff relief,FALSE,TRUE,,,,Combos,"Use it 2–3 times a week or as often as you wash your hair. Both formulas are gentle enough for regular use on sensitive scalps.
Not at all. The sulfate-free formula deeply cleanses without stripping, keeping your scalp balanced, calm, and hydrated after every wash.
Focus on the mid-lengths to ends for best results. It’s safe if it touches your scalp — the cooling formula soothes mild dryness and post-wash irritation.
Leave it on for 10 minutes before rinsing to allow deep hydration and maximum softness.
Yes. Both formulas are colour-safe, silicone-free, and dermatologist-tested, suitable for all hair and scalp types.
 Yes. The duo is formulated to remove buildup and flakes while supporting a healthy scalp microbiome to help prevent dandruff recurrence.","How often should I use the Scalp Wash Duo?
Will the shampoo make my scalp feel dry or tight?
Can I apply the conditioner on my scalp?
How long should I leave the conditioner on?
Is the duo safe for colour-treated or chemically-treated hair?
Will this help with dandruff or flakes?",WORTH ₹500 + 2 FREE MINIS,"Straight
Wavy
Curly
Frizzy","1. Lather a coin-sized amount of shampoo between your palms and massage into wet scalp
2. Focus on areas with flakes or buildup for a deep, thorough cleanse
3. Rinse off and follow immediately with our conditioner
4. Apply conditioner evenly through mid-lengths and ends; let sit for a few minutes and rinse thoroughly","Piroctone Olamine
AHA-BHA Complex
Biotin
Scalp Reviving Shampoo: Aqua, Sodium Cocoyl Isethionate, Cocamidopropyl Bataine, Glycerine, Sodium Cocoyl Glycinate, Polyglutamic Acid, Guar Hydroxypropyl Trimonium Chloride, Phenoxyethanol (and) Ethylhexylglycerin, Sodium Chloride, Xylitylglucoside, Anhydroxylitol, Maltitol, Xylitol (and) Pelvetia Canaliculata (Brown Seaweed) Extract, Lactic Acid (and) Glycolic Acid (and) Vaccinium Myrtillus Fruit Extract (and) Saccharum Officinarum (Sugarcane) Extract (and) Citrus Aurantium Dulcis (Orange) Fruit Extract (and) Citrus Limon (Lemon) Fruit Extract (and) Acer Saccharum (Sugar Maple) Extract (and) Tartaric Acid (and) Malic Acid, Caprylic/Capric Triglyceride (and) Apium Graveolens (Celery) Seed Extract, Panthenol, Piroctine Olamine, Fragrance, Sodium Gluconate, Shikimic Acid, Citric Acid
Moisture Restoring Conditioner: Aqua, Theobroma Cacao (Cocoa) Butter, Octanoic/Decanoic Acid Triglycerides (and) Coco-Caprylate Caprate (and) Tocopheryl Acetate, Behentrimonium Chloride, Cetearyl Alcohol, Glycerine, Cera Microcristallina, Capryloyl Glycine, Undecylenoyl Glycine, Phenoxyethanol, Ethylhexylglycerin, (and) Alcohol (and) PEG-35 Castor Oil (and) Polysorbate 20 (and) Aesculus Hippocastanum (Horse Chestnut) Seed Extract (and) Retinyl Palmitate (and) Tocopherol (and) Inositol (and) Calcium Pantothenate (and) Linoleic Acid (and) Biotin, Fragrance, Sodium Gluconate, Menthol (and) Menthyl Lactate","Targets & kills dandruff‑causing fungi 
Exfoliates scalp & clears flakes 
Strengthens weak strands from root to tip","NO NASTIES
VEGAN
CRUELTY FREE",Dandruff & Scalp Care,New Launch,,,,Scalp Reviving,Full Size,,,,'83,adults,,,,aloe-vera; cocoa-butter; vitamin-e,,,,,,,,all-hair-types,unisex,,dandruff-detox-pre-wash-treatment; daily-calming-leave-on-serum; on-the-fly-hair-finishing-stick-pack-of-2; frizz-fighting-hair-serum; the-headliner-and-finisher-duo,wavy-vibe-setter-duo; curly-vibe-setter-duo; scalp-treatment-serum-duo; weightless-leave-in-conditioner-500ml; firefighter-heat-protection-spray,,,,kg,,,true,,,active
scalp-sos-wash-duo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/2.SOSWD.jpg?v=1762177091,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalp-sos-wash-duo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/3.SOSWD.jpg?v=1762177094,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalp-sos-wash-duo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/4.SOSWD.jpg?v=1762177097,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalp-sos-wash-duo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/ScalpPromise.jpg?v=1761914291,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalp-sos-wash-duo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/5.SOSR_879de80a-e1a2-4946-8e29-6c989ea7e148.jpg?v=1761913802,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
